"Stage Name","Stage Date","Stage Category","General Classification Url","Points Classification Url","Stage Classification Url","Competition Date","Competition Name","Competition Result Page Url","Country","Class Code","getsum"
"Stage 2","26 May 2011","","","","","25 May-29 May 2011","Tour de Belgique - Ronde van België - Tour of Belgium","https://dataride.uci.ch/iframe/CompetitionResults/44320?disciplineId=10","BEL","2.HC","1"
"Stage 3","27 May 2011","","","","","25 May-29 May 2011","Tour de Belgique - Ronde van België - Tour of Belgium","https://dataride.uci.ch/iframe/CompetitionResults/44320?disciplineId=10","BEL","2.HC","1"
"Stage 4","28 May 2011","","","","","25 May-29 May 2011","Tour de Belgique - Ronde van België - Tour of Belgium","https://dataride.uci.ch/iframe/CompetitionResults/44320?disciplineId=10","BEL","2.HC","1"
"Stage 5","29 May 2011","","","","","25 May-29 May 2011","Tour de Belgique - Ronde van België - Tour of Belgium","https://dataride.uci.ch/iframe/CompetitionResults/44320?disciplineId=10","BEL","2.HC","1"
"Final Classification","29 May 2011","","https://dataride.uci.ch/iframe/EventResults/130671?competitionId=44320&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/130674?competitionId=44320&disciplineId=10","","25 May-29 May 2011","Tour de Belgique - Ronde van België - Tour of Belgium","https://dataride.uci.ch/iframe/CompetitionResults/44320?disciplineId=10","BEL","2.HC","1"
"Final Classification","25 Apr 2009","","https://dataride.uci.ch/iframe/EventResults/144350?competitionId=43447&disciplineId=10","","","25-Apr-09","Gran Premio della Liberazione","https://dataride.uci.ch/iframe/CompetitionResults/43447?disciplineId=10","ITA","1.2U","1"
"Stage 1","19 Apr 2011","","","","","19 Apr-22 Apr 2011","Giro del Trentino","https://dataride.uci.ch/iframe/CompetitionResults/42994?disciplineId=10","ITA","2.HC","1"
"Stage 2","20 Apr 2011","","","","","19 Apr-22 Apr 2011","Giro del Trentino","https://dataride.uci.ch/iframe/CompetitionResults/42994?disciplineId=10","ITA","2.HC","1"
"Stage 3","21 Apr 2011","","","","","19 Apr-22 Apr 2011","Giro del Trentino","https://dataride.uci.ch/iframe/CompetitionResults/42994?disciplineId=10","ITA","2.HC","1"
"Stage 4","22 Apr 2011","","","","","19 Apr-22 Apr 2011","Giro del Trentino","https://dataride.uci.ch/iframe/CompetitionResults/42994?disciplineId=10","ITA","2.HC","1"
"Final Classification","22 Apr 2011","","https://dataride.uci.ch/iframe/EventResults/131731?competitionId=42994&disciplineId=10","","","19 Apr-22 Apr 2011","Giro del Trentino","https://dataride.uci.ch/iframe/CompetitionResults/42994?disciplineId=10","ITA","2.HC","1"
"Stage 1","05 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 2","06 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 3","07 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 4","08 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 5","09 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 6","10 May 2009","","","","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Final Classification","10 May 2009","","https://dataride.uci.ch/iframe/EventResults/144124?competitionId=42705&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/144127?competitionId=42705&disciplineId=10","","05 May-10 May 2009","4 Jours de Dunkerque / Tour du Nord-pas-de-Calais","https://dataride.uci.ch/iframe/CompetitionResults/42705?disciplineId=10","FRA","2.HC","1"
"Stage 1","02 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 2","03 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 3","04 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 4","05 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 5","06 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 6","07 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 7","08 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 8","09 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 9","10 Jul 2011","","","","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Final Classification","10 Jul 2011","","https://dataride.uci.ch/iframe/EventResults/127561?competitionId=44331&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/127563?competitionId=44331&disciplineId=10","","02 Jul-10 Jul 2011","Tour of Qinghai Lake","https://dataride.uci.ch/iframe/CompetitionResults/44331?disciplineId=10","CHN","2.HC","1"
"Stage 1","28 Aug 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 2","29 Aug 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 3","30 Aug 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 4","31 Aug 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 5","01 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 6","02 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 7","03 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 8","04 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 9","05 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 10","07 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 11","08 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 12","09 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 13","10 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 14","11 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 15","12 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 16","13 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 17","15 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 18","16 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 19","17 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 20","18 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 21","19 Sep 2010","","","","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Final Classification","19 Sep 2010","","https://dataride.uci.ch/iframe/EventResults/134403?competitionId=42672&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/134405?competitionId=42672&disciplineId=10","","28 Aug-19 Sep 2010","Vuelta a España","https://dataride.uci.ch/iframe/CompetitionResults/42672?disciplineId=10","ESP","2.CH","1"
"Stage 1","02 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 2","03 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 3","04 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 4","05 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 5","06 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 6","07 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 7","08 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 8","09 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 9","10 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 10","12 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 11","13 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 12","14 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 13","15 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 14","16 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 15","17 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 16","19 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 17","20 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 18","21 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 19","22 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 20","23 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 21","24 Jul 2011","","","","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Final Classification","24 Jul 2011","","https://dataride.uci.ch/iframe/EventResults/127349?competitionId=42783&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/127351?competitionId=42783&disciplineId=10","","02 Jul-24 Jul 2011","Tour de France","https://dataride.uci.ch/iframe/CompetitionResults/42783?disciplineId=10","FRA","2.UWT","1"
"Stage 1","03 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 2","04 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 3","05 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 5","06 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 4","06 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 6","07 Aug 2011","","","","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Final Classification","07 Aug 2011","","https://dataride.uci.ch/iframe/EventResults/126477?competitionId=43233&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/126478?competitionId=43233&disciplineId=10","","03 Aug-07 Aug 2011","Post Danmark Rundt - Tour of Denmark","https://dataride.uci.ch/iframe/CompetitionResults/43233?disciplineId=10","DEN","2.HC","1"
"Stage 1","04 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135650?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135647?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135646?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
"Stage 2","05 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135655?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135652?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135651?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
"Stage 3","06 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135657?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135658?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135656?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
"Stage 4","07 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135662?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135663?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135661?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
"Stage 5","08 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135667?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135668?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135666?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
"Stage 6","09 Jul 2010","","https://dataride.uci.ch/iframe/EventResults/135672?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135673?competitionId=43196&disciplineId=10","https://dataride.uci.ch/iframe/EventResults/135671?competitionId=43196&disciplineId=10","04 Jul-11 Jul 2010","Int. Österreich-Rundfahrt-Tour of Austria","https://dataride.uci.ch/iframe/CompetitionResults/43196?disciplineId=10","AUT","2.HC","1"
